Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio
771046775268466688,StrongbyJacks,@AlvaroAuryn en noja estuviste genial pero ¿sabes una cosa? Nos vemos en madrid para despedirnos  #askalvarogango,2016-08-31 18:07:31,es,positive,noja genial sabes cosa vemos madrid despedirnos askalvarogango
771051726694744064,Elena521,"Chicxs nunca idealicéis demasiado a una persona, que luego os da mg en facebook y rompéis un espejo de la emoción ",2016-08-31 18:27:11,es,negative,chicxs nunca idealicéis demasiado persona luego da mg facebook rompéis espejo emoción
771051145032765440,calfofduty10021,@GamerXtraX Aun no  No tengo algunas legendarias aun ,2016-08-31 18:24:53,es,negative,aun legendarias aun
771053662336651264,naatmaribona_,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas ,2016-08-31 18:34:53,es,negative,tantísimo sueño cada vez levanto ando choco pared serio siento súper gilipollas
771053422518931457,verii_180,"3 años siguiéndote y ni una mención, con lo que te quiero  @AlvaroAuryn  #askalvarogango",2016-08-31 18:33:56,es,negative,3 años siguiéndote mención quiero askalvarogango
771055330117779456,verii_180,"Me haces bullying intenso, me vas a hacer caso algún día?  @AlvaroAuryn  #askalvarogango",2016-08-31 18:41:30,es,negative,haces bullying intenso vas hacer caso algún día askalvarogango
771057243550801920,JavierRubia92,"@Dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",2016-08-31 18:49:07,es,negative,va levanté agotado poder salir cama pocas fuerzas
771057046296879104,merceroura,"@crisasanz gracias, guapa!! menuda promoción me haces!! eres un sol ",2016-08-31 18:48:20,es,positive,gracias guapa menuda promoción haces sol
770989071015505920,IPrieto10,"@XimoVR @gsus_77 @mediavida5 lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno. ",2016-08-31 14:18:13,es,negative,bueno malo ojo fijo quitan alguno
770988960906616832,Ann_Acid,Se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama ,2016-08-31 14:17:47,es,negative,ido espalda acabado dejandome esquinita propia cama
770980702636609537,kirsweg,"@LaPonyRosa nu , no sirve cualquiera  Lo probé hace poco para una app coreana y no me dejaba u^u por lo de la tarjeta de crédito",2016-08-31 13:44:58,es,negative,nu sirve cualquiera probé hace app coreana dejaba uu tarjeta crédito
770973163920453632,DeseoLiterario,@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias 😘,2016-08-31 13:15:00,es,positive,jajajaja si si buscaré pinterest así gracias
770977393469165568,noseashetero,@noseashetero 10/10 lindo a ver si vuelves a León que se te echa de menos por aquí  quiero abrazarte ✨,2016-08-31 13:31:49,es,positive,1010 lindo ver si vuelves león echa menos aquí quiero abrazarte
770976788222734336,OskarGoVi,"@aaron_np @OjeraFarlopera_ @Nerea_RMCF93 somos antifas y bebemos agua de pantanos que hizo Franco.... que pena  
Mira, me meo 😂😂",2016-08-31 13:29:25,es,negative,antifas bebemos agua pantanos hizo franco pena mira meo
770976716412116992,PattyCavallone,"@LuciaDollface Ya ves, parece un comic más maduro pero el dibujo se delata solo ",2016-08-31 13:29:07,es,neutral,ves parece comic maduro dibujo delata solo
770996737121087492,oscsg,@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir ,2016-08-31 14:48:41,es,positive,genial ahora mejor tres primeras aún así todavía cosas pulir
770995646832803840,quintanapaz,"@UnAustracista @CarlesRH Metáfora=Comparación, que es lo que dije. Un poquito de teoría literaria ",2016-08-31 14:44:21,es,negative,metáforacomparación dije poquito teoría literaria
770953218922799104,quintanapaz,@agarotadipanema @montano66 Yo solo cité la gran definición que dio de ellos muy pronto el artista Omar Jerez ,2016-08-31 11:55:45,es,positive,solo cité gran definición dio pronto artista omar jerez
770982171142189056,OskarGoVi,"@aaron_np @OjeraFarlopera_ @livetodie77 @Nerea_RMCF93 no tenemos para cerveza, somos pobres y sucios. No nos dejan entrar al bar ",2016-08-31 13:50:48,es,negative,cerveza pobres sucios dejan entrar bar
771023324348637184,luisnova_9,@Putaqueen7 esta la página petada desde hace días ,2016-08-31 16:34:20,es,neutral,página petada hace días
771022271980920832,rauljerico,"@cantagalli Pasa el link de la mas interesante please, por no ver 5 veces lo mismo ",2016-08-31 16:30:09,es,negative,pasa link mas interesante please ver 5 veces mismo
771089570691682304,muguruzo94,Mingafria harrison. Si por un casual consigues ganar me pagas la noche de hoy. No te meto presión. Tu verás. ,2016-08-31 20:57:34,es,neutral,mingafria harrison si casual consigues ganar pagas noche hoy meto presión verás
771089200234070017,iriayselene,Os recomendamos seguir las listas porque Spotify no nos permite tenerlas públicas y colaborativas al mismo tiempo ,2016-08-31 20:56:06,es,negative,recomendamos seguir listas spotify permite tenerlas públicas colaborativas mismo tiempo
771093303995600898,GemaCouto,@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora ,2016-08-31 21:12:24,es,negative,gracias información parece olor cesado ayer pasó mismo misma hora
771092584538120194,Alis_8496,@Paco_Pinero Pero ya te digo que me encantaría tener esta conversación contigo en otras circunstancias ,2016-08-31 21:09:33,es,neutral,digo encantaría tener conversación contigo circunstancias
771094133805023233,simpy322,Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales ,2016-08-31 21:15:42,es,neutral,respetar posturas mundo frente situaciones presentan iguales
771114527299690496,itsannhere,"@paulakuyen 🐥

-tu pelo
-eres una de mis mejores amigas
-no mereces estar mal por nadie 
-compañera pastel!",2016-08-31 22:36:44,es,neutral,pelo mejores amigas mereces mal nadie compañera pastel
771114274387267584,neussgutierrez,"@jc_pblanco ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks ",2016-08-31 22:35:44,es,positive,va gustó igual siento sino blme bien adaptado libros sparks
771118203661586432,osnapitzmireia,"entre odio día tras día, la muerte de su hermana, la muerte de su amiga, el divorcio de sus padres cuando era pequeña, el lupus, etc ",2016-08-31 22:51:21,es,negative,odio día tras día muerte hermana muerte amiga divorcio padres pequeña lupus etc
771117405460369413,mariaasm12,"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",2016-08-31 22:48:10,es,negative,mira hijo puta cago puta madre jajajajajajajjaajaja podré ir 2018
771118596969857024,CesarHurtado,"@AmuntValencia_ No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso ",2016-08-31 22:52:54,es,neutral,preocupes tanta mala baba twitter pensaba sido
770553276894961664,kimeAs,"@YooHooKane @Stellone_Cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy) ",2016-08-30 09:26:32,es,negative,sinvergüenzahay ke dormir masyo dormio 6 horas porke legion hoy
770551042639626240,MariaFlorBlanco,"@JVSantacreu  Gran experta Rosa en freir huevos, parecen gemelos. (a mí no me salen tan iguales) ",2016-08-30 09:17:39,es,positive,gran experta rosa freir huevos parecen gemelos salen tan iguales
770550930534170624,JohannSoirees,"Buenos días Magaluf !  👌🏻✅
• @BHmallorca • #BHmallorca#Magaluf #Mallorca #Island #Summer2016… https://t.co/amAnsSDaxI",2016-08-30 09:17:12,es,positive,buenos días magaluf bhmallorcamagaluf mallorca island summer2016 httpstcoamanssdaxi
770550385404678144,l0velyhar0ld,he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y ,2016-08-30 09:15:02,es,negative,soñado cosa rara personajes pll luego real life conocia shay lucy
770559192109289472,gorkanunez,"Buenos días, @eslosiguiente . Lo siguiente de triste es abatido. 
Ánimo que siempre que llueve escampa. ",2016-08-30 09:50:02,es,negative,buenos días siguiente triste abatido ánimo siempre llueve escampa
770520720099176448,gmoret,@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas ,2016-08-30 07:17:09,es,negative,és lastima buenas ideas diseño pasar java rinden guaypero microsoft cosas
770471105131929600,Thranduilina,"Nuevo trailer! #PokemonGo en minecraft! Espero que os gusten las pokecasas  os las imaginabais así por dentro? 

https://t.co/D2sH0op1ei",2016-08-30 04:00:00,es,positive,nuevo trailer pokemongo minecraft espero gusten pokecasas imaginabais así dentro httpstcod2sh0op1ei
770548468347699200,ConRaizz,"Han llegado las primeras #granadas   La primera ensalada con tintes otoñales cae hoy! 
#eco… https://t.co/DICRGhwe5X",2016-08-30 09:07:25,es,positive,llegado primeras granadas primera ensalada tintes otoñales cae hoy eco httpstcodicrghwe5x
770547133846024192,lramosneira,@julwiki no sabía que la remasterizada se parecía a la primera temporada de Falcon Crest ,2016-08-30 09:02:07,es,neutral,sabía remasterizada parecía primera temporada falcon crest
770033138819104768,6_LP,"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",2016-08-28 22:59:41,es,negative,gracias tocaya verdad da rabia extremo si machismo voy ser primera va
769977731295698944,Romana40,"@NovatilloTotal ahora escribo las cartas. Seprona no, qué por suerte me han cuidado Pepito muy bien ",2016-08-28 19:19:31,es,positive,ahora escribo cartas seprona suerte cuidado pepito bien
769980058761068547,neussgutierrez,"@RanLuna13 la Odisea es uno de mis libros favoritos, y de Shakespeare por ejemplo me encanta Hamlet ",2016-08-28 19:28:46,es,positive,odisea libros favoritos shakespeare ejemplo encanta hamlet
769979431163224064,neussgutierrez,"@SilversunRhythm bueno, Los miserables es un libro ""pesado"" o el Silmarillion, y amo los dos, así que valdrá la pena ",2016-08-28 19:26:16,es,positive,bueno miserables libro pesado silmarillion amo dos así valdrá pena
770055276242305026,alvarxshoo,@HausofMai @julenfenty ha sido genial conocerte maite te quiero mucho en serio una monada de chica ,2016-08-29 00:27:39,es,positive,sido genial conocerte maite quiero serio monada chica
770219445272936448,alcarajo__,hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada ,2016-08-29 11:20:00,es,negative,hoy traído perra después seis días verla to nerviosa delgada
770191925852966912,nereust777,"dreamer para siempre  @OfficialCritika @OfficialSaik os quiero chicos 
quier abrazaros https://t.co/oLDFpQ0Cd9",2016-08-29 09:30:39,es,positive,dreamer siempre quiero chicos quier abrazaros httpstcooldfpq0cd9
770189160917458944,interporc,@josey_dani ¡Qué pintaza! Tanto la chistorra como el lomo son productos deliciosos. Probaremos vuestra sugerencia en frío y en bocadillo ,2016-08-29 09:19:40,es,positive,pintaza chistorra lomo productos deliciosos probaremos sugerencia frío bocadillo
770189062565158912,aladroqe,"@TeoGarciaEgea @paconadal De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",2016-08-29 09:19:16,es,neutral,nuevo encantado tampoco gustan titulares tendenciosos tampoco opuestos saludos
770188631818563584,jdanielaguilar,@Candiecita tanto tiempo siguiéndote y leyendo las cosas bonitas q ponías y ahora ya no me dejas? ,2016-08-29 09:17:33,es,negative,tiempo siguiéndote leyendo cosas bonitas q ponías ahora dejas
770225071218626560,hermesni,@EspeculacionCP Échate años y muchas horas aprendiendo y practicando  podría ser un buen título.,2016-08-29 11:42:21,es,positive,échate años muchas horas aprendiendo practicando podría ser buen título
770224441838231552,gaab75,".@donecperficiam6 ¿Me dice garrullo, llamándose Domingo? Esa es buena  @RLEGAZ @UrsulaBayer @gabrielrufian",2016-08-29 11:39:51,es,neutral,dice garrullo llamándose domingo buena
770216597592113152,WarnerMusicES,"@raquel_lpz Hola Raquel. Ya avisamos que por desgracia hubo un cambio de planes y no podrán venir en 2016, estamos intentándolo para 2017 ",2016-08-29 11:08:41,es,negative,hola raquel avisamos desgracia cambio planes podrán venir 2016 intentándolo 2017
770239405722374144,SandraayusoSp,Me duele mucho la cabeza tio ,2016-08-29 12:39:19,es,negative,duele cabeza tio
770238107656589312,TostadoraAPilas,"@NereeSantome Nope, es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~",2016-08-29 12:34:09,es,neutral,nope respingona chiquitin bullying real bonita nere
770237198247559168,Iriagparente,@flyintothestorm @SelenePetalos Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,2016-08-29 12:30:33,es,negative,mmmm tampoco puedo decir supongo lógico saber
770236842704826368,ManudoCapo,"@LionQueenOfJah No, somos egoístas por distintas circunstancias e intereses. Solos estamos todos socia, es cosa de hacerse ",2016-08-29 12:29:08,es,negative,egoístas distintas circunstancias intereses solos socia cosa hacerse
770235663946018817,RbnRguez23,He capturado mi primer gimnasio en el Pokemon Go. Cierto es que es probable que no tarden ni 10 minutos en quitarmelo. Pero mola ,2016-08-29 12:24:27,es,positive,capturado primer gimnasio pokemon go cierto probable tarden 10 minutos quitarmelo mola
770240922361663488,Silvi_ta,"Me hubiera encantado contaros el martirio de san Juan Bautista, que es como de peli. Con Herodes, Salomé...pero no me ha dado la vida ",2016-08-29 12:45:20,es,negative,encantado contaros martirio san juan bautista peli herodes salomépero dado vida
770227005719715841,Urticante,venga ya hombre jope tias yo quiero cosas intensas no me hagais estas preguntas ,2016-08-29 11:50:02,es,negative,venga hombre jope tias quiero cosas intensas hagais preguntas
770226078535315456,ManudoCapo,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,2016-08-29 11:46:21,es,negative,quiero fijes interior pongo unas tetas talla cien escote grande
770215059247210496,SanzIrles,@manozom @carisimolider No  Justamente el hilo empezó porque yo sostengo que Mason es un pésimo HH.,2016-08-29 11:02:34,es,negative,justamente hilo empezó sostengo mason pésimo hh
770213306510565377,Manuel180694,"@lococamionero  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden ",2016-08-29 10:55:36,es,negative,cosa seguridad social porqe obligatorio situacion lee libros muerden
770242564486291456,JMelero1,"@BetisFans7 @AntonioViola1 Yo solo por llamar a tu equipo ""EL GRANDE DE SEVILLA"" te bloqueaba Jojojojo ",2016-08-29 12:51:52,es,negative,solo llamar equipo grande sevilla bloqueaba jojojojo
770242545574113284,glowingseungri,"joder pobres hombres están oprimidos por mujeres que les obligan a afeitarse 
#justice4hombres https://t.co/C09iDQQr39",2016-08-29 12:51:47,es,negative,joder pobres hombres oprimidos mujeres obligan afeitarse justice4hombres httpstcoc09idqqr39
770098781744398338,xngelfurler,"Mañana me veré las que faltan, pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado",2016-08-29 03:20:31,es,negative,mañana veré faltan mejor noche sido britney vaya decepcionado
770079202817216513,nacho_merinob,"@jose97angel el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...   ",2016-08-29 02:02:43,es,positive,canal global talents suele ser rápido subir actuaciones valoraciones previos resultados
770203566170660864,AriDarkHime,"Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO. ",2016-08-29 10:16:54,es,negative,pues cuerpo dinero ofrecido tiempo plan si absurda idea quedar conmigo pagas
770203207071047681,AndresMachoXIII,... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? ,2016-08-29 10:15:28,es,neutral,pues exámenes 2 semanas margen ahora viene gran pregunta iréis mgw
770201868819689472,grierfully,De verda soi tan lameculos ,2016-08-29 10:10:09,es,negative,verda soi tan lameculos
770268393312284672,thatsmxrinx,@judithgoan porque por no cargarlo con un cable oficial me he cargado la bat y el nuevo que me llega mañana es de sony ,2016-08-29 14:34:30,es,negative,cargarlo cable oficial cargado bat nuevo llega mañana sony
770270471199854592,DMrcd,"@cduranestany Es que se lee cada cosa , menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero ",2016-08-29 14:42:45,es,negative,lee cada cosa menos mal deje seguir terminó temporada pasada salud primero
770246102541099009,albulapass_,@HijodeBilharzio Tengo la curiosa fortuna de que en estas semanas solo puede ver las etapas del finde ,2016-08-29 13:05:55,es,positive,curiosa fortuna semanas solo puede ver etapas finde
770245181111201793,Mari_Estopera,La Esteban promocionando el concierto de Estopa en Leganes...Que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes ,2016-08-29 13:02:16,es,negative,esteban promocionando concierto estopa leganesque empiecen bromas gracia barriobajeres todes
770245060210417664,Rijoleau,Si Peter Iglesias le hubiese hecho caso a su segundo ya estaría el gobierno solucionado hace mucho ,2016-08-29 13:01:47,es,negative,si peter iglesias hecho caso segundo gobierno solucionado hace
770281535761223680,MiriamVilaplana,"@LoretoBazo Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias! ",2016-08-29 15:26:43,es,positive,stranger mr robot visto segunda recomienda the get down así voy gracias
770261287007875072,rafadiario,"A principios de Septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",2016-08-29 14:06:16,es,positive,principios septiembre saldrá nuevo tema forma vídeo ganas escuchéis
770278239025655808,Xanetia,@passion4english Gracias por la info  Lo bueno sería saber si aceptan libros en inglés.,2016-08-29 15:13:37,es,positive,gracias info bueno saber si aceptan libros inglés
770277966270107648,elevenfemixunga,@Crisnosesae @l30n4_ @Beatrice_Val en serio? No sabía eso de ella  se me ha caído su imagen a tope,2016-08-29 15:12:32,es,negative,serio sabía caído imagen tope
770286788330024960,CarmenHerrero15,@marmana6 mi anterior tweet solo iba por ti que eres la única que ha demostrado conocerme bien ,2016-08-29 15:47:36,es,positive,anterior tweet solo iba única demostrado conocerme bien
770286730150866944,alex578xd,"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA
P no soy cruel, fue con cariño ",2016-08-29 15:47:22,es,negative,nunca vi nadie gritar terror saltar tan tiempo jajajajajajajajajajajajaja p cruel cariño
770279791450791937,juanarchilla94,"Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza
Y y pues poco, vivo en la plaza de chueca ",2016-08-29 15:19:48,es,negative,dice tía cuanto tardarias llegar carrefour hortaleza pues vivo plaza chueca
770279138146017280,c8d5be0c506c4e7,Voy a echarme una siesta que me duele la cabeza que está que me explota😞. Pasad una buena tarde ,2016-08-29 15:17:12,es,neutral,voy echarme siesta duele cabeza explota pasad buena tarde
770259122516324352,iMisut,@jm_allue @PuntoDeVictoria @xavigarriga @PirrakasIPL lo importante es saber cuando! Por si hay que evitar compras foráneas ,2016-08-29 13:57:40,es,neutral,importante saber si evitar compras foráneas
770258438504976384,Zheus2802,@pvaya @Sailor_Tesserei @Sh3rryMH es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo ,2016-08-29 13:54:57,es,neutral,reivindicación moda sabes gente pedante
770251072359260160,GeyshaDanna,@Nonnes78 Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar? ,2016-08-29 13:25:40,es,positive,hola guapísima encantaría hablar contigo dm puede pasar
770250845929762816,Urticante,@IchDavos Esta bastante guay porque es muy flexible en cuanto a horarios y tecnica que quieras explorar ,2016-08-29 13:24:46,es,positive,bastante guay flexible cuanto horarios tecnica quieras explorar
770231125948194816,grancasinolp,"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy  
#MenuDiario #RestauranteCasinoLasPalmas https://t.co/tdhagu3Hgf",2016-08-29 12:06:25,es,positive,ensalada salmón ricas propuestas menú hoy menudiario restaurantecasinolaspalmas httpstcotdhagu3hgf
770230126088945665,albasoriaxv,"estoy entre dos, pero las dos son súper caras ",2016-08-29 12:02:26,es,negative,dos dos súper caras
770229438109847552,LoneWolver,@shielledfox Jope Ojalá algún día poder hacerte fotos  osea no soy fotógrafo ni nada pero eso,2016-08-29 11:59:42,es,negative,jope ojalá algún día poder hacerte fotos osea fotógrafo
770248330219847680,BukoTek,"Si está claro, la culpa es mía ",2016-08-29 13:14:47,es,negative,si claro culpa
770251827585675264,vanneontravel,"@AlexBellamyLeto cuando queráis os llevamos a un gran lugar para comerlos, a buen precio ",2016-08-29 13:28:40,es,positive,queráis llevamos gran lugar comerlos buen precio
770254845790019584,sanroman1952,"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo ",2016-08-29 13:40:40,es,positive,palmas nuevo modesto líder 1ª división empieza l leicester ahílodejo
770256720111206400,teriesdetimismo,Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante ,2016-08-29 13:48:07,es,positive,disponible vía soundcloud nueva sesión mejor house rollazo flipante
770228285993263105,DanielRSanchez_,"@HurricaneOfFire Estoy recuperándome del vídeo y el momento ""(bird shit)""
Parece una parodia de sí mismo ",2016-08-29 11:55:08,es,negative,recuperándome vídeo momento bird shit parece parodia mismo
770051559933771777,nacho_merinob,"Donde desde los #Over25, parte como una de las aspirantes con grandes opciones de llegar a las galas...  

https://t.co/IUKuoWSlE8",2016-08-29 00:12:53,es,positive,over25 parte aspirantes grandes opciones llegar galas httpstcoiukuowsle8
770049858627657728,xzaynfeels,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no ,2016-08-29 00:06:07,es,neutral,ahora podría casa zgz viendo premios tele tan ricamente l tenerlos grabados
770074989475299328,weasleykaty,"Quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad ",2016-08-29 01:45:59,es,negative,quiero teñirme pelo vez tampoco sé color solo sé quiero hacer sad
770131507583324162,Frangndara,"Buenos días. Lunes duro de vuelta al trabajo, al calor, al metro, a los madrugones y a la rutina 
#BuenosDias",2016-08-29 05:30:34,es,negative,buenos días lunes duro vuelta trabajo calor metro madrugones rutina buenosdias
769981905563451396,Lenika08,"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",2016-08-28 19:36:06,es,positive,perfecto mejor incitar lectura contarás tal mágico niños niños
770020594909872128,sarutsu,Still falling for you es genial omg Aunque ver la cara de Ellie con todos los retoques botoxiles me entristece ,2016-08-28 22:09:50,es,neutral,still falling for you genial omg aunque ver cara ellie retoques botoxiles entristece
770195404818382848,reemplazable,"@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato ",2016-08-29 09:44:28,es,positive,claro quería manifiesto cables chinos cojonudos cosa compres mas barato
770211853922340864,96_Yeyo,"@ManuelaCarmena necesitamos fuentes con pitorro en Vallecas, que la mayoría están rotas  @MADRID",2016-08-29 10:49:50,es,negative,necesitamos fuentes pitorro vallecas mayoría rotas
770212596691701760,jetblckmcvey,la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso ,2016-08-29 10:52:47,es,negative,foto subió niall pone triste quiero ser liam foto además sale precioso
770737219074191360,angelabluex,en plan bonito  porque yo no,2016-08-30 21:37:27,es,neutral,plan bonito
770737091890339841,Nyxtallica,@MarinayTal Te pico mucho. Eres muy graciosa. Me río con tus chistes de kk. Me odias porque no me gusta Suicide Silence ,2016-08-30 21:36:56,es,neutral,pico graciosa río chistes kk odias gusta suicide silence
770734887825444865,Casperiino,"@IAzek4629 lo se  pero no miraba la acc, solo miraba de vez en cuando el combo y me emocionada y nervios y shit",2016-08-30 21:28:11,es,neutral,miraba acc solo miraba vez combo emocionada nervios shit
770638289678336000,CGRepresa,"@Tyucan1 lo mismo puedo decir de tu fanart  y por cierto, tu cómic, muy divertido!",2016-08-30 15:04:20,es,positive,mismo puedo decir fanart cierto cómic divertido
770722912416522241,dcortecero,"@RSD_Spain menudo honor!! Me pilláis justo de vacaciones, pero a la vuelta hablamos ",2016-08-30 20:40:36,es,negative,menudo honor pilláis justo vacaciones vuelta hablamos
770725240720728064,_AdrianHugo,"@jramonfernandez @DianaMarqus1 vamos, que hay normas absurdas y muchas se están levantando, pero hay que estratificar ",2016-08-30 20:49:51,es,negative,vamos normas absurdas muchas levantando estratificar
770724386081046528,aykrmela,"@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios ",2016-08-30 20:46:27,es,negative,si sólo comes paellasdeverdad japo pijo yr cosas desas subir instagram homrepordios
770708719206301696,HerreraUsagre,@JCesarPL @GuidoBCor Faltaría. Pensaba en cómo se construyen los discursos y quiénes los emplean. Es un debate interesante. ,2016-08-30 19:44:12,es,positive,faltaría pensaba cómo construyen discursos quiénes emplean debate interesante
770718927018135552,CLebaniegoEnRed,@manue1112 Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia ,2016-08-30 20:24:46,es,positive,quedan ocho meses aún hacer confiemos poder realizar proyecto planteado paciencia
770648450039971840,Chavestoteles,hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo ,2016-08-30 15:44:43,es,negative,hoy sido ver perro muerto anden izdo autopista huelvasevilla entrarme toda impotencia mundo
770642621966520320,gaab75,".@DavidCpsberga @goslum Vamos, que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la ""minorización""? ",2016-08-30 15:21:33,es,negative,vamos usted portavoz 2 millones personas inmensa minoría molesta minorización
770275131029590016,DinopolisTeruel,@tomasin_zgz ¡Hola Tomás! ¿Habéis visto los nuevos #dinos de #TierraMagna? Es normal que haya colas antes de que comience el espectáculo ,2016-08-29 15:01:16,es,positive,hola tomás visto nuevos dinos tierramagna normal colas comience espectáculo
770291179430838272,8LeoChan8,Ya se acaba el ineternete ,2016-08-29 16:05:03,es,neutral,acaba ineternete
770540098811199488,BryanXplosion,"Algunos están Sad 24/7
Otros están Indignados 24/7

Yo estoy Cachondo 24/7
",2016-08-30 08:34:10,es,neutral,sad 247 indignados 247 cachondo 247
770570987091980288,Elena_LF8,"@umaprepon @beyondhell_ @ohwowfuckyou_ 
No os habéis dado cuenta de que la puesto El verdaderx fotógrafx...EL solo puede ir con masculino ",2016-08-30 10:36:54,es,negative,dado cuenta puesto verdaderx fotógrafxel solo puede ir masculino
770568387558793216,CucuFaiter,@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres ,2016-08-30 10:26:34,es,negative,verdad tampoco sabido reaccionar violencia verbalfísica hacia agresores padres
770568179684896768,adinamita77,"@ttlemans sí, supongo que usas el ave de nevera y ya cuando llegas a casa después de 10h pateando te fríes un cachopin y no vas al mcauto ",2016-08-30 10:25:45,es,neutral,supongo usas ave nevera llegas casa después 10h pateando fríes cachopin vas mcauto
770602135968964608,waybail,"en serio, tenéis que verosla ya ",2016-08-30 12:40:40,es,neutral,serio verosla
770599389555527680,ivo_kk,Siento el Spam. Quiero que comprendáis  y compartáis conmigo la felicidad de este momento. Espero ser el mejor Capitán de todos! ,2016-08-30 12:29:46,es,positive,siento spam quiero comprendáis compartáis conmigo felicidad momento espero ser mejor capitán
770594093386858496,deOxidano,@LGuillermodePab hay que ser optimistas ,2016-08-30 12:08:43,es,positive,ser optimistas
770617179028938753,Tarekbamrani,"Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!",2016-08-30 13:40:27,es,positive,pies mariano rajoy brey francia partidarios aunque tarjeta pp viva espana
770617075341594624,IsuraDes,@Ancar_Lol Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!,2016-08-30 13:40:02,es,positive,siempre buscando mejor ahora bien cobro bien puede vaya prat
770532806833348608,aladroqe,"Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien ",2016-08-30 08:05:11,es,positive,perdon dudas twitter traves asklfi ayudas ayudaslfi convocatoria ayudas interesnate tambien
